ID,Dream Weight,Actual Weight,Age,Gender,BMI
996,65.17692636,63.6685477,44,Female,19.5401969
997,76.3107106,73.250087,57,Male,28.19321645
998,62.42305122,58.96431354,26,Female,25.77079621
999,99.70866608,97.04468685,37,Female,26.30162922
1000,88.29835948,85.70079488,27,Male,34.30599687
1001,67.49903908,62.5128016,44,Male,28.66167483
1002,84.84604231,85.97722327,51,Male,19.32598372
1003,51.10974454,53.71361709,49,Male,34.45125379
1004,86.66407334,84.27905982,21,Female,31.58886556
1005,81.06183237,80.93289715,40,Female,21.03708471
1006,66.51978908,65.32263367,49,Male,26.39992612
1007,62.44719607,59.25633847,29,Female,23.78710932
1008,70.95750054,72.5267403,53,Female,21.28949463
1009,85.61803287,87.19014511,60,Female,34.30996905
1010,92.12523142,93.8517109,28,Female,22.63647058
1011,60.89769823,64.99058591,56,Male,23.67845649
1012,53.93165719,52.29312335,57,Female,31.31653755
1013,62.01067343,61.33974324,44,Male,21.09910521
1014,84.05208478,87.9623977,33,Male,19.00928731
1015,86.92578186,88.48928547,40,Female,24.46928221
1016,52.36141136,50.6965807,23,Male,18.7852412
1017,85.42447773,90.34982069,27,Male,33.65769365
1018,73.86520142,74.2682903,19,Male,19.41439482
1019,87.99204433,90.70079059,20,Female,23.47554372
1020,54.22898188,57.50981734,32,Female,26.04213601
1021,87.32183699,92.17909408,30,Female,23.87004726
1022,83.02538345,79.67659428,20,Female,23.3818575
1023,72.2001524,68.09440414,47,Male,26.92020313
1024,75.85824346,74.46390873,55,Male,21.6846524
1025,59.85375441,55.0441911,59,Male,29.88295429
1026,80.88796667,84.45307345,30,Female,22.89967833
1027,92.0311071,92.54630779,42,Male,28.65058105
1028,71.82743954,69.9699074,39,Male,29.67661785
1029,72.88426701,75.84913968,19,Male,25.08037555
1030,55.57157457,59.31406913,48,Male,28.11158287
1031,98.29534994,96.14916494,55,Male,28.95447506
1032,57.18028096,61.96106024,31,Male,33.97005129
1033,70.29440228,65.75093487,54,Male,25.93050725
1034,52.29393457,53.1318779,59,Female,27.55941217
1035,50.96032937,49.68348318,46,Female,18.54235752
1036,57.66508516,60.52993807,23,Female,28.3181095
1037,65.57442781,65.32759707,25,Female,25.01781767
1038,95.28891763,99.92406098,53,Female,24.61892471
1039,54.41145071,59.22889208,58,Female,25.28700568
1040,80.61645307,79.47910085,42,Male,33.35090395
1041,80.94300151,84.19846056,51,Male,21.75875513
1042,72.41316644,70.83781897,53,Female,34.89074468
1043,53.28782969,53.46310224,57,Female,26.5002007
1044,77.79297062,78.80257723,53,Male,23.00361571
1045,93.05665021,97.87553557,51,Female,31.80289254
1046,96.91194655,101.2813685,35,Male,26.04612129
1047,84.34689726,86.43027384,24,Female,25.90149242
1048,77.96585706,75.36369145,60,Female,20.6186756
1049,85.35480248,82.43411709,20,Male,33.743434
1050,93.80962029,98.51293432,55,Female,18.54648749
1051,91.79718555,89.758766,55,Male,27.60750147
1052,80.30964278,80.42854752,26,Female,30.99099387
1053,64.23481725,63.92684765,19,Male,34.15427585
1054,93.6655096,98.25978754,37,Female,19.23943027
1055,86.71838641,87.6179446,57,Female,30.54193078
1056,72.76037119,67.83233957,21,Male,21.5543102
1057,50.41811398,52.53138995,26,Male,23.87784256
1058,97.36866139,97.07802956,43,Male,33.17303726
1059,57.75017751,57.43759929,40,Male,19.18537977
1060,93.91694574,98.11700642,37,Male,24.62655766
1061,62.68758024,57.84967869,28,Male,22.5042808
1062,60.32755977,60.31021044,47,Male,24.73532339
1063,73.82572676,73.80492609,24,Male,23.94100361
1064,80.94072254,76.79031291,55,Female,32.52169398
1065,52.06492004,51.33896431,53,Male,31.55112324
1066,52.40148481,55.56740153,60,Female,24.06832996
1067,52.07310953,49.07873083,28,Female,21.14083948
1068,69.0124075,66.00708105,55,Female,24.8773992
1069,73.51135315,71.73504625,57,Female,22.51583786
1070,93.97480086,98.93665626,37,Female,28.7671024
1071,82.41664063,80.68537311,60,Female,33.61195702
1072,58.07323511,62.42981446,24,Female,26.76375255
1073,93.27433048,95.52843954,34,Male,34.41298453
1074,86.89636961,89.18733918,21,Female,28.93701971
1075,69.25537078,72.66345268,23,Male,31.24828577
1076,86.52345191,85.68941036,35,Female,29.88885344
1077,98.16832677,94.39710414,59,Female,32.42006394
1078,74.21301112,76.33797874,28,Male,33.5171721
1079,73.91160357,73.28364293,25,Female,31.78845826
1080,86.6201654,85.91298907,52,Male,19.91961247
1081,80.19099402,75.37599195,30,Female,29.9220998
1082,53.89784051,58.04186277,20,Male,22.53797019
1083,68.69470523,65.11266809,20,Female,28.4991202
1084,54.48184146,51.90804199,44,Female,29.36762564
1085,81.98272155,86.77883901,18,Male,32.53930968
1086,58.76871122,56.9072493,46,Female,32.38893212
1087,89.99708263,93.98922837,55,Male,33.25713309
1088,78.47975398,77.44372053,43,Male,21.29622537
1089,60.28849276,62.65306402,32,Male,24.03883859
1090,61.02550012,56.44362689,33,Female,30.13035339
1091,72.58694844,76.23634834,26,Female,22.59260236
1092,79.41736444,77.65963174,31,Female,33.80469635
1093,58.2315925,62.17004347,38,Female,28.33178513
1094,55.85416554,53.71646991,18,Male,31.56152948
1095,51.27262971,55.44037749,59,Female,27.18613038
1096,64.0814564,65.52526328,34,Female,26.4347387
1097,62.77461963,60.17674963,27,Male,24.29551636
1098,60.09182877,60.91245999,36,Female,27.58316293
1099,98.22384341,95.43071171,47,Female,22.90966056
1100,98.87045977,103.0173396,31,Male,30.61297973
1101,53.20279583,54.44830127,51,Female,22.74287098
1102,68.48553972,64.40383754,34,Female,19.26642562
1103,94.81500957,92.78231333,48,Female,28.33976282
1104,86.70048106,90.03341344,19,Male,32.87722817
1105,73.4976714,74.42665273,38,Male,19.80868712
1106,91.22675842,86.6075346,57,Male,29.19337847
1107,76.9053769,72.42676386,50,Female,23.17422293
1108,75.1908148,78.21680949,38,Male,34.72511272
1109,70.58180151,71.7716695,31,Female,21.16662178
1110,62.50178427,67.19348408,20,Female,28.81284933
1111,86.25317705,91.1852405,52,Female,34.11555586
1112,85.56099703,88.45929477,58,Male,30.55065637
1113,89.68820626,88.16798851,35,Female,34.03248033
1114,86.57608848,88.67683328,50,Male,22.89791528
1115,88.22667273,87.3321756,20,Male,30.13101219
1116,78.37256774,75.1226164,31,Female,21.38628962
1117,87.23383601,86.66316475,30,Female,24.21562427
1118,78.69597594,76.75243837,44,Male,23.27620794
1119,77.97463454,76.0689405,53,Male,24.7116454
1120,73.17033823,74.22228635,55,Male,27.99617866
1121,77.95213005,78.93531749,56,Male,19.68555914
1122,82.8251568,79.83172621,58,Male,33.50701979
1123,58.84049663,56.88159692,42,Female,27.64536531
1124,99.89751539,98.69415342,49,Female,22.30788825
1125,93.53756615,94.89654821,29,Female,31.05204262
1126,69.96454284,70.03788724,34,Female,26.7474153
1127,98.68334914,102.0587223,57,Male,31.76067493
1128,99.52164206,104.3096,53,Female,19.63631604
1129,57.72276509,54.00547999,22,Female,26.50087674
1130,89.04743724,89.07401281,39,Female,28.66183235
1131,69.30552482,67.08636583,40,Female,25.12305399
1132,54.07015366,50.85065956,42,Male,31.86364728
1133,56.68465318,53.52397647,53,Male,31.8698435
1134,69.28233025,64.48619313,35,Male,29.27724378
1135,55.08419543,52.38671041,18,Male,34.68293348
1136,76.58574854,73.10482128,48,Female,21.26484653
1137,84.00750823,80.92645939,47,Female,27.47918063
1138,99.74958033,101.3030225,41,Female,29.69440845
1139,66.90749472,69.90553513,23,Female,31.66960077
1140,83.06416988,82.79792302,31,Male,24.10626989
1141,78.31256319,77.51848575,58,Male,29.43241455
1142,86.52566647,84.62489573,46,Male,24.42889051
1143,82.70111366,84.35182671,27,Female,26.27487407
1144,56.65742582,52.18864389,19,Female,24.60811482
1145,88.70073262,92.46308955,40,Female,21.96022715
1146,84.85474461,87.60939677,35,Female,29.39314541
1147,66.32450778,69.86726674,44,Female,23.66739728
1148,74.92486399,71.69591841,37,Female,33.63787443
1149,73.11914741,74.47934497,45,Male,32.47180251
1150,86.24493268,87.14138793,51,Female,34.14425415
1151,99.00638845,102.7384356,18,Female,34.40778993
1152,93.14754426,91.55980075,55,Female,19.28032525
1153,69.01655369,73.44254744,21,Female,29.28626793
1154,64.0049126,64.81281141,38,Male,24.7726135
1155,70.21547957,74.91304816,29,Female,32.68596386
1156,86.5222942,81.54834995,42,Male,24.77794054
1157,87.01467725,83.03765604,35,Male,27.98137138
1158,86.99088739,91.2499124,38,Female,22.64931249
1159,96.399316,101.2767277,52,Male,20.89666064
1160,81.14590138,83.21797903,26,Male,23.65698655
1161,53.6421703,51.7921222,48,Male,27.22736783
1162,90.44185702,88.18110499,26,Male,31.10936953
1163,71.71773729,76.60383942,38,Male,34.26200213
1164,87.01694962,90.67678598,32,Female,34.60376331
1165,93.83038976,96.9739515,35,Male,24.56007134
1166,93.29598793,93.35941335,29,Female,21.2337362
1167,83.58855094,85.28385671,31,Female,24.69997271
1168,75.65381553,74.79420467,54,Female,31.07201514
1169,61.50639469,58.11073368,51,Female,28.98253196
1170,88.60557659,91.16441469,49,Female,30.91538369
1171,77.19445755,75.20737945,57,Female,20.74883764
1172,68.72524763,65.30449447,25,Male,32.80890589
1173,76.34697465,72.52998971,58,Female,31.22746989
1174,52.84005826,48.35957466,35,Female,26.61068905
1175,77.90654904,74.18397299,47,Male,24.27620992
1176,69.49282897,71.63864558,26,Male,29.71545406
1177,53.32115271,55.77163057,45,Male,28.83702822
1178,99.15547942,95.75449629,30,Female,25.36633923
1179,64.84234968,61.85761406,35,Female,19.89732796
1180,83.02356032,82.20622367,21,Male,30.90878227
1181,82.02858137,80.13843993,23,Female,22.15126223
1182,78.70690474,82.83936966,43,Male,26.14061947
1183,64.21595001,68.04031299,29,Female,27.95395925
1184,60.90386886,59.55528882,32,Male,28.58020861
1185,62.03856658,62.27841611,35,Male,22.7185496
1186,55.07554302,56.6819026,38,Male,24.66422416
1187,57.17575472,60.75182543,59,Female,26.70217215
1188,86.40694228,83.08374168,22,Male,30.14888835
1189,88.6206355,89.22807169,28,Male,27.07059766
1190,52.22816702,55.52387133,53,Female,20.21565605
1191,70.16789757,74.63375736,19,Male,23.77451041
1192,91.73393583,94.85221109,41,Male,32.46145343
1193,73.32581904,69.1567352,56,Male,22.5236776
1194,66.49073859,65.84613775,34,Female,30.04807997
1195,68.09372725,64.23689404,59,Female,33.70082051
1196,61.75633664,65.35287454,42,Female,30.81184146
1197,95.21921564,95.79807343,33,Male,22.61444995
1198,97.10627346,92.62514215,18,Female,31.31838912
1199,88.07818267,87.80697512,38,Male,31.2420672
1200,78.56482909,82.33282386,19,Female,33.47645065
1201,90.10244368,88.34170794,51,Female,31.84215866
1202,82.40673023,82.19012951,25,Male,30.14084142
1203,97.60212838,101.6290375,55,Female,19.05994335
1204,56.98270935,55.82187173,18,Female,24.18601147
1205,63.15251837,66.94220391,40,Female,25.61622153
1206,54.80981274,56.39466222,34,Female,27.70881427
1207,50.54374058,47.88795808,58,Male,19.51633541
1208,96.77576247,99.3865628,42,Male,32.3384424
1209,72.09313742,75.51995913,38,Female,21.53604656
1210,62.12437004,66.84026211,57,Female,28.63876411
1211,55.62310619,56.01591952,29,Female,34.20345767
1212,73.33358671,78.23496167,50,Female,33.56691636
1213,76.32040734,77.2897451,43,Male,33.32525834
1214,63.71506147,67.00738333,36,Male,24.32372308
1215,78.98947074,82.90186429,59,Female,30.49139951
1216,56.87507347,55.98126821,21,Male,20.91598906
1217,76.84209565,80.72061322,29,Female,31.35208311
1218,79.33956207,80.16992699,38,Female,30.73098294
1219,82.48921548,82.54638124,39,Male,23.4026294
1220,89.00943488,89.85731333,45,Male,22.44829906
1221,60.09810375,56.44213665,49,Female,25.64562303
1222,63.94615495,61.82961916,45,Female,34.11349217
1223,91.90074233,95.76123369,31,Female,22.60932692
1224,50.37279393,45.78374687,48,Female,30.39500616
1225,56.22600094,60.84532445,48,Female,34.62519689
1226,83.81146511,79.64332816,58,Female,23.4838057
1227,99.19330352,98.57019426,38,Female,29.99104448
1228,85.18585465,82.25134384,55,Male,26.70361877
1229,77.14794558,74.03545134,28,Female,28.96131065
1230,74.23973294,76.82494793,28,Male,25.01400645
1231,81.23766422,79.92585071,57,Male,18.67335456
1232,74.94124788,71.60605765,23,Male,31.82561441
1233,57.15718683,61.37371128,50,Male,23.12931737
1234,77.33726923,72.65788475,52,Male,28.66009316
1235,90.66027323,93.65433294,56,Male,18.97818891
1236,69.00343305,65.74554003,47,Male,24.70915434
1237,75.79193879,79.5230775,34,Female,23.47668933
1238,66.42973438,63.29433259,33,Male,21.58779074
1239,92.89509342,91.12647011,19,Male,33.46536016
1240,86.96236931,87.95877945,21,Female,33.05028276
1241,74.35895299,79.07745031,26,Male,31.8879553
1242,72.54415998,72.52564026,57,Female,21.31459159
1243,54.18830091,54.92261798,28,Male,30.35581754
1244,85.85787761,89.62485354,37,Female,29.05552582
1245,96.82813704,92.59310327,52,Female,19.5664943
1246,84.58854952,81.49643023,55,Male,31.13591982
1247,91.05252442,92.51044358,58,Female,32.55362597
1248,70.0081004,71.46782177,59,Female,19.61971863
1249,98.15658005,98.07845136,59,Male,20.62935058
1250,55.62700029,54.80627568,39,Female,20.30104041
1251,66.67910382,70.49080284,59,Female,32.67097898
1252,50.20281695,48.40647145,41,Male,31.42622872
1253,52.3708967,55.70837435,53,Male,22.13170062
1254,79.58678435,83.16296616,48,Male,23.03104209
1255,60.05542264,60.07283926,40,Male,26.49810038
1256,90.77321795,94.99243466,34,Female,28.86117353
1257,86.04216,84.94839046,38,Female,33.23599092
1258,80.07390039,77.79422032,39,Male,26.70784503
1259,68.5007999,69.37280184,23,Male,33.69907694
1260,99.78973685,97.73359494,54,Male,25.59945164
1261,66.18608218,67.2122243,35,Male,28.59726704
1262,85.28012531,81.26383506,29,Female,20.06731412
1263,65.07524018,68.9128576,45,Female,28.14644281
1264,73.55737189,74.25932035,44,Male,31.34459331
1265,76.78777447,77.53389916,22,Female,33.3685788
1266,90.24074547,89.29682513,45,Female,29.88993806
1267,84.15224596,81.67738694,33,Female,28.58178162
1268,84.18903183,79.67324235,26,Male,21.96170483
1269,70.88448558,67.98179581,18,Female,29.31403021
1270,65.94564765,63.25205801,44,Male,22.38866543
1271,76.55102154,75.47812012,20,Male,25.42946677
1272,98.51411053,97.53567869,47,Female,33.7631261
1273,97.85338214,99.62788051,58,Male,32.51245764
1274,73.80040435,71.99849626,39,Female,33.12608185
1275,98.90365073,103.2232257,48,Male,28.97915336
1276,77.57665792,76.58395617,45,Female,24.86170862
1277,68.71255714,71.97264486,24,Female,30.49611579
1278,89.48472571,88.79829324,40,Female,28.43588968
1279,83.07862867,81.62987503,50,Male,23.52154071
1280,87.69747457,85.79211124,45,Female,19.09023267
1281,76.22003093,81.12946281,45,Female,26.90819343
1282,75.66715073,76.54658241,54,Male,33.39229542
1283,68.47339643,72.61096313,30,Female,33.35670116
1284,81.07886583,84.73238092,59,Female,34.42803368
1285,88.63275941,88.88758013,56,Male,20.86673206
1286,86.41838888,88.76126384,38,Male,34.94897799
1287,66.78789054,68.32150423,18,Male,19.94267693
1288,64.63562203,60.754209,41,Female,22.35631591
1289,91.6434508,96.35665417,49,Male,24.35687135
1290,55.94093711,54.92699744,41,Female,23.61076172
1291,76.13242072,77.57788727,58,Male,31.4554184
1292,98.2307494,98.5156873,43,Male,34.36650996
1293,59.52852119,59.27714554,54,Male,34.51249722
1294,96.55250233,98.64369544,54,Female,20.25389429
1295,50.9552825,55.90869613,60,Male,28.78864438
1296,66.28276122,67.50683125,30,Male,31.9450006
1297,62.69190585,64.89148601,59,Male,25.30110663
1298,73.62811364,76.99854278,41,Female,24.49329931
1299,81.01597588,78.14510997,29,Male,29.92908021
1300,95.20704139,98.07841483,28,Female,21.35596091
1301,91.60215233,95.25152339,18,Male,23.75118802
1302,69.46969851,72.45880991,36,Female,21.22145692
1303,50.45702603,54.31588742,19,Male,24.98497098
1304,84.97791944,85.13937041,55,Female,26.58687248
1305,53.02935054,55.14288747,24,Male,26.17770816
1306,54.559782,58.26893974,60,Female,26.04766444
1307,95.00177251,98.60150545,40,Male,31.91886536
1308,78.42081735,82.00620015,26,Male,23.97179185
1309,64.88947741,64.76654236,56,Female,20.29779585
1310,63.5360607,62.51914567,34,Female,26.70372809
1311,76.77407703,81.06216572,49,Male,18.8088378
1312,70.42956017,67.39307333,44,Male,27.68311931
1313,54.30857009,56.06812817,19,Male,21.18429504
1314,66.59417537,67.45071514,22,Female,22.12621788
1315,55.05868668,51.08732545,57,Female,22.7170379
1316,72.85996554,71.4474671,43,Female,19.5984024
1317,92.07343317,92.31997301,39,Male,20.68358754
1318,81.41381913,82.71091065,45,Male,25.3750906
1319,70.71550913,71.40149053,31,Male,18.87564395
1320,68.0962006,68.67881283,21,Female,25.66938588
1321,65.71117758,61.67800339,36,Male,34.15228725
1322,93.02230767,88.14296414,27,Male,32.70560382
1323,98.30260092,101.5937144,56,Female,20.7489393
1324,75.97995614,73.43541192,45,Female,28.2562298
1325,78.95541725,74.96593585,30,Female,30.22946019
1326,71.1719891,73.97936504,42,Male,30.91565168
1327,91.30707097,89.769218,35,Female,27.36300774
1328,88.68062226,91.8794149,40,Male,18.87992643
1329,53.42895964,55.43165362,52,Male,25.06323956
1330,96.35479018,95.58893453,57,Female,25.94275019
1331,85.9212967,81.7056781,40,Female,31.41064806
1332,81.07694557,85.92508618,25,Male,27.36781339
1333,68.86870371,73.66768746,42,Female,27.6055262
1334,54.15347071,58.15182169,36,Female,26.2701492
1335,85.37999462,85.7180324,26,Male,26.4892558
1336,73.58317228,73.70813422,52,Female,31.86812103
1337,95.14392383,97.68732226,52,Female,22.26054273
1338,54.44602736,53.44516635,19,Female,32.60462078
1339,90.18497541,85.8037401,49,Female,21.17965229
1340,57.14428144,60.96576072,37,Male,27.21626792
1341,55.31095091,56.32849773,41,Female,32.45414788
1342,89.27419088,90.40656828,19,Female,28.59827993
1343,88.92447044,88.10417965,24,Female,19.84536829
1344,83.77892117,80.8435253,25,Male,31.97932413
1345,75.61197004,77.53206544,59,Male,34.11156454
1346,88.28180235,89.96844739,55,Female,32.66603028
1347,72.68846366,68.99042666,29,Male,27.90304011
1348,92.67614425,90.29944033,45,Male,26.51384199
1349,68.23265717,64.23948165,24,Male,24.09836273
1350,89.15528162,90.4497269,43,Male,24.68742089
1351,80.24874001,79.07518087,41,Male,20.30588947
1352,63.14201207,66.22672608,46,Male,32.97956729
1353,59.0839709,61.95408414,32,Female,25.88117661
1354,70.47668302,73.72362522,35,Female,31.2740023
1355,85.41694009,87.35927551,24,Male,29.3195256
1356,50.63535753,47.0127965,33,Male,20.73221098
1357,61.85062401,64.02654401,55,Male,18.99567493
1358,63.14751371,68.04767842,45,Male,24.75670521
1359,88.6428926,87.60988557,56,Male,28.87377521
1360,72.42677169,69.88139845,41,Male,25.95699339
1361,64.12514188,66.01824851,19,Male,29.71744568
1362,53.54125754,58.15179923,44,Female,24.51638748
1363,99.21386562,103.9162915,60,Male,31.31291179
1364,77.1218801,77.7583353,57,Male,21.80546976
1365,86.8695386,89.96956417,43,Male,29.23794953
1366,76.62146436,78.40779179,18,Male,21.44162177
1367,72.1192576,70.01918238,59,Male,18.65897245
1368,61.8065921,57.52156711,32,Female,27.16242988
1369,53.7155144,56.62311,38,Female,29.5912752
1370,84.78551691,81.45839633,45,Female,25.94770608
1371,73.34091276,73.38031278,54,Female,20.02741036
1372,50.06124927,49.53234643,32,Female,30.58861346
1373,53.18675236,56.72717532,33,Male,32.84376346
1374,96.66376764,91.77809629,25,Female,22.55269901
1375,69.79892682,68.75123384,26,Female,32.9772517
1376,62.30087357,58.64606242,35,Male,21.77391564
1377,86.29274402,85.59935242,26,Female,31.42872463
1378,89.19055985,85.18350757,42,Female,26.09946047
1379,69.47509764,67.03306824,60,Male,23.77501825
1380,61.77932164,65.44013469,53,Male,19.83401327
1381,72.10671353,75.31085864,59,Female,34.40130529
1382,61.34298055,58.51291155,54,Male,22.11996279
1383,64.1085438,65.0090264,25,Male,19.74386862
1384,57.32749007,56.17990419,42,Female,19.34886846
1385,91.06437725,92.46039725,43,Male,27.67472322
1386,88.4927249,92.46684133,44,Male,26.20405336
1387,64.19118493,60.4483248,53,Male,34.83555827
1388,59.02276491,57.74456784,57,Female,33.43747075
1389,78.71984473,73.99544054,45,Male,28.5998299
1390,73.18191696,76.00033978,18,Male,20.15853899
1391,64.75665372,63.69077852,25,Female,26.06607443
1392,54.6571671,59.61181852,38,Male,31.89549754
1393,61.26037271,57.45393453,30,Male,22.06629173
1394,60.00976201,56.36146164,54,Female,28.15689796
1395,84.27247149,80.37570456,23,Female,30.94588459
1396,51.13630787,56.02153292,31,Female,21.62292795
1397,79.02668688,79.98169894,42,Female,32.01980558
1398,57.67731253,57.48286842,45,Male,19.16082703
1399,90.71009582,87.90324789,36,Female,19.00142064
1400,87.3369601,88.4849079,38,Male,22.0934186
1401,97.55682531,94.26967077,41,Male,29.80438159
1402,96.1569557,96.8717631,49,Female,19.51182868
1403,57.86482351,54.95228303,46,Male,22.27905693
1404,82.95368503,85.2211227,22,Male,22.90057216
1405,90.04514784,89.68933297,30,Female,34.4829966
1406,87.70524466,91.76573287,23,Male,20.52982249
1407,81.8616795,77.32104687,44,Male,26.05652946
1408,86.14934036,91.00604018,25,Male,18.76301049
1409,93.05559224,89.23628078,47,Male,21.63170596
1410,55.04881542,56.73859375,18,Male,21.92902953
1411,62.15639665,57.91380911,29,Male,27.88327377
1412,62.04279356,66.28389779,50,Female,33.77364025
1413,72.84237996,77.02421009,59,Female,32.75711542
1414,58.40407851,61.53698524,28,Male,19.88800835
1415,99.78661479,96.91142722,60,Female,21.91487744
1416,67.27897445,68.34598977,35,Female,34.02540519
1417,96.91856536,93.94801929,32,Male,29.6561649
1418,67.66587501,71.74897319,24,Male,28.64158303
1419,90.57118938,91.35867672,46,Female,18.74261399
1420,62.10961609,63.07784498,40,Female,25.69899598
1421,73.22662267,71.62822608,36,Male,24.23772681
1422,74.59613401,72.89179769,53,Male,32.01532132
1423,52.01453294,47.40314761,51,Female,23.58343675
1424,78.66831149,81.07140787,31,Female,18.61465048
1425,83.89385714,84.53700097,40,Male,25.2409227
1426,79.23260884,83.58001375,45,Female,34.29864782
1427,73.18726733,68.51564907,22,Male,19.06591063
1428,54.02861374,49.41874983,31,Male,20.26249349
1429,62.95936196,60.31750347,34,Female,22.95983944
1430,88.989346,89.34824015,48,Male,29.90588105
1431,84.84345801,82.78971726,40,Male,20.07972596
1432,90.28418295,91.82289312,40,Male,30.90334297
1433,85.99885125,89.4413657,47,Male,31.13858078
1434,84.69707772,83.77683306,57,Male,18.83588396
1435,82.34329504,82.98405233,56,Female,34.02685141
1436,81.80626775,79.14239652,33,Female,21.29461319
1437,98.43093208,101.2440053,34,Female,24.72864049
1438,66.12991603,63.07627685,28,Male,26.40479537
1439,72.97245209,68.11984879,59,Female,26.46121576
1440,88.85498843,89.53870563,30,Male,22.7256566
1441,58.10037016,54.60161631,44,Female,20.9525542
1442,53.20257964,56.92080625,41,Female,21.75251494
1443,55.9658185,60.7717068,25,Female,27.5319572
1444,77.45298002,80.49627293,36,Female,21.518692
1445,99.37530172,94.75805256,32,Female,23.36273453
1446,61.2323505,65.11182158,37,Female,31.45598271
1447,99.06364049,101.9304335,33,Female,19.81427143
1448,59.25476002,63.929422,37,Female,18.56815697
1449,54.61006262,52.11176058,27,Female,21.87082661
1450,69.73398039,70.13550803,40,Female,28.81454123
1451,69.92891008,67.80436946,31,Male,21.58897495
1452,82.01666043,77.49181495,54,Male,21.49922953
1453,55.92458364,59.43995878,49,Male,20.73485453
1454,62.72139999,61.38040784,55,Female,29.66990745
1455,89.10371283,86.75867484,55,Female,27.41659776
1456,92.44097988,87.60274848,36,Female,30.78371588
1457,85.03307143,86.23892228,49,Male,29.12699849
1458,84.56111339,80.00822564,29,Male,32.99934932
1459,71.15402592,74.70387555,33,Male,28.55234297
1460,73.28450598,71.07145198,27,Male,23.81714362
1461,66.7391447,62.95991549,31,Male,31.32520604
1462,53.37827131,56.24910403,26,Male,20.6060702
1463,71.19904889,66.74519428,50,Female,28.57897471
1464,69.07538892,72.78707091,42,Female,20.49513839
1465,98.44120518,102.6095576,33,Female,27.21933461
1466,91.92929388,94.88495189,40,Male,27.69535977
1467,61.47762291,59.62867923,51,Male,23.77270302
1468,96.45024387,94.54520835,33,Female,28.84949168
1469,91.2596082,88.8137183,33,Female,26.08065414
1470,92.90475253,92.89338201,53,Female,31.15888869
1471,86.30081274,89.90021623,36,Female,19.43696481
1472,59.60585756,56.01527052,34,Male,25.14663618
1473,83.93539798,85.96719143,33,Female,29.04333801
1474,80.15071314,82.18617433,59,Female,24.96459797
1475,56.5308786,60.04849827,26,Female,30.97978916
1476,83.86048274,83.46793409,53,Male,29.11206537
1477,59.27430242,59.58618568,50,Male,19.88390583
1478,92.25211644,95.4798805,43,Male,28.51221811
1479,83.38494454,85.61660139,44,Female,30.78050524
1480,66.67768717,66.18536141,49,Male,34.31016474
1481,69.67064219,72.57935969,48,Male,32.77594993
1482,60.85861252,61.79371626,51,Male,33.81986731
1483,97.92647304,100.6392669,34,Male,25.27972943
1484,84.69541978,86.05183045,36,Female,22.49001387
1485,89.09828901,90.89172076,25,Female,26.08566354
1486,94.91698086,92.49700649,23,Female,20.73005249
1487,75.9091362,76.89552302,31,Male,33.76294623
1488,90.12359919,93.88102812,52,Male,31.82463254
1489,85.14189572,82.74677725,45,Female,19.22291901
1490,96.49976775,97.45119841,50,Male,28.23319224
1491,64.27830132,63.11037198,18,Male,32.00692742
1492,52.89805927,51.54016998,50,Female,27.12216782
1493,98.46523402,100.4303893,60,Male,18.91953256
1494,99.72827355,95.03977307,20,Female,24.52046004
1495,99.64510325,95.67152598,41,Male,27.74067324
1496,88.21092845,85.31764717,59,Female,27.52028118
1497,95.14433543,92.90389115,52,Female,23.10423473
1498,83.77769985,87.88981087,52,Male,22.14359745
1499,98.6896066,99.76848217,22,Female,33.53652925
1500,55.29250665,52.11734496,35,Female,27.82311916
1501,58.25455968,58.02476477,49,Male,18.89012037
1502,75.30478977,76.57471611,55,Female,20.75712358
1503,60.51428135,56.83489896,21,Male,19.98108565
1504,76.66387572,78.35969054,58,Female,23.02159716
1505,93.71005171,96.81268442,36,Male,24.15372792
1506,66.14178878,63.5468922,43,Female,29.66931469
1507,69.33477549,72.34470374,23,Female,32.47659449
1508,55.25922543,52.00818384,48,Male,24.20006275
1509,83.23482769,82.62438972,34,Female,26.04366519
1510,68.70044051,69.5573106,51,Female,21.07301405
1511,51.71426303,55.47877644,43,Male,32.03957651
1512,69.85018287,70.08729091,44,Male,24.85170449
1513,82.99359712,83.90387757,33,Male,34.74902174
1514,76.07804583,73.28139169,45,Male,33.34780113
1515,72.75740974,74.04164741,40,Female,19.60346448
1516,76.81285162,74.83341701,35,Male,27.1459802
1517,61.41161619,61.47389105,48,Male,31.48063898
1518,90.66513087,90.89055695,31,Female,22.45711431
1519,95.57302213,98.81235218,32,Female,18.5863689
1520,70.18572863,66.44642688,32,Female,30.13467809
1521,60.67364149,59.14082046,30,Male,32.62707649
1522,51.3237091,47.76463023,26,Male,22.6464056
1523,79.67544021,83.46106237,53,Male,29.18529522
1524,88.01677051,85.93020134,33,Female,33.53423947
1525,56.47438602,57.86493015,58,Male,23.10795339
1526,99.18646967,99.42743566,37,Female,33.03128129
1527,74.58159087,74.31626077,46,Male,31.97198485
1528,54.30861071,54.68819116,28,Female,23.75365166
1529,75.74089821,72.46396828,53,Female,29.31870247
1530,52.45871079,50.49596945,45,Male,19.7838343
1531,55.56532636,59.2737052,28,Male,22.08277051
1532,82.9221149,78.07073298,25,Male,31.01658653
1533,88.30686217,86.45546931,47,Female,24.3232377
